DATA,CO_ID,CL_ID,CL_GENERO,CL_EC,CL_FHL,CL_SEG,PR_ID,PR_CAT,PR_NOME
2020-12-03,445031,360,M,4,0,B,196,HIGIENE,ESCOVA DE DENTE
2020-12-03,445031,360,M,4,0,B,1,ACESSORIOS,CHUPETA
2020-12-03,445031,360,M,4,0,B,182,ALIMENTOS,LATA DE ERVILHA
2020-12-03,445031,360,M,4,0,B,153,ALIMENTOS,PRESUNTO COZIDO
2020-12-03,445031,360,M,4,0,B,116,PET,RACAO SECA PARA CAES
2020-12-03,445031,360,M,4,0,B,12,ALIMENTOS,AZEITONA
2020-12-03,445031,360,M,4,0,B,208,HIGIENE,CONDICIONADOR
2020-12-03,445031,360,M,4,0,B,184,ALIMENTOS,IOGURTE
2020-12-03,445123,576,M,3,0,B,82,HIGIENE,LENCO UMEDECIDO
2020-12-03,445123,576,M,3,0,B,201,LIMPEZA,DESINFETANTE
2020-12-03,445123,576,M,3,0,B,23,ALIMENTOS,COGUMELOS
2020-12-03,445123,576,M,3,0,B,178,HIGIENE,LENCO UMEDECIDO
2020-12-03,445123,576,M,3,0,B,152,ALIMENTOS,PRESUNTO COZIDO
2020-12-03,445123,576,M,3,0,B,105,LIMPEZA,LUSTRA MOVEIS
2020-12-03,445123,576,M,3,0,B,36,ALIMENTOS,LATA DE MILHO
2020-12-03,445123,576,M,3,0,B,111,LIMPEZA,SABAO EM PO
2020-12-03,445123,576,M,3,0,B,34,ALIMENTOS,KETCHUP
2020-12-03,445123,576,M,3,0,B,94,LIMPEZA,ALCOOL
2020-12-03,445123,576,M,3,0,B,71,HIGIENE,ABSORVENTE
2020-12-03,445123,576,M,3,0,B,54,ALIMENTOS,PRESUNTO COZIDO
2020-12-03,445123,576,M,3,0,B,117,PET,RACAO SECA PARA GATOS
2020-12-03,445123,576,M,3,0,B,166,HIGIENE,MODELADOR
2020-12-03,445123,576,M,3,0,B,96,LIMPEZA,BALDE
2020-12-03,445123,576,M,3,0,B,5,ALIMENTOS,ACHOCOLATADO
2020-12-03,445123,576,M,3,0,B,20,ALIMENTOS,CEBOLA
2020-12-03,445123,576,M,3,0,B,102,LIMPEZA,LIMPA VIDROS
2020-12-03,445123,576,M,3,0,B,33,ALIMENTOS,IOGURTE
2020-12-03,445123,576,M,3,0,B,93,LIMPEZA,AGUA SANITARIA
2020-12-03,445123,576,M,3,0,B,115,PET,ALIMENTO PARA PASSARO
2020-12-03,445199,731,M,3,4,B,127,ALIMENTOS,SNACKS
2020-12-03,445199,731,M,3,4,B,80,HIGIENE,HASTES FLEXIVEIS
2020-12-03,445199,731,M,3,4,B,4,ALIMENTOS,ABACAXI
2020-12-03,445199,731,M,3,4,B,123,LIMPEZA,TIRA MANCHA
2020-12-03,445199,731,M,3,4,B,83,HIGIENE,MODELADOR
2020-12-03,445199,731,M,3,4,B,206,ALIMENTOS,CORACAO DE FRANGO
2020-12-03,445199,731,M,3,4,B,156,HIGIENE,PASTA DE DENTE
2020-12-03,445199,731,M,3,4,B,194,ALIMENTOS,FILE DE PEIXE
2020-12-03,445199,731,M,3,4,B,173,ALIMENTOS,LINGUICA
2020-12-03,445199,731,M,3,4,B,229,ALIMENTOS,ALMONDEGA
2020-12-03,445199,731,M,3,4,B,182,ALIMENTOS,LATA DE ERVILHA
2020-12-03,445199,731,M,3,4,B,122,ALIMENTOS,TOMATE
2020-12-03,445199,731,M,3,4,B,208,HIGIENE,CONDICIONADOR
2020-12-03,445199,731,M,3,4,B,43,ALIMENTOS,MAMAO PAPAYA
2020-12-03,445199,731,M,3,4,B,125,HIGIENE,TINTURAS
2020-12-03,445199,731,M,3,4,B,53,ALIMENTOS,PRESUNTO COZIDO
2020-12-03,445199,731,M,3,4,B,66,BEBIDAS,REFRIGERANTE COLA
2020-12-03,445199,731,M,3,4,B,68,BEBIDAS,REFRIGERANTE LARANJA
2020-12-03,445199,731,M,3,4,B,97,LIMPEZA,CERA
2020-12-03,445251,974,M,4,1,B,89,HIGIENE,SABONETE
2020-12-03,445251,974,M,4,1,B,78,HIGIENE,FRALDA
2020-12-03,445251,974,M,4,1,B,142,BEBIDAS,REFRIGERANTE LARANJA
2020-12-03,445251,974,M,4,1,B,183,ALIMENTOS,KETCHUP
2020-12-03,445251,974,M,4,1,B,205,ALIMENTOS,COXA E SOBRECOXA DE FRANGO
2020-12-03,445251,974,M,4,1,B,153,ALIMENTOS,PRESUNTO COZIDO
2020-12-03,445251,974,M,4,1,B,83,HIGIENE,MODELADOR
2020-12-03,445251,974,M,4,1,B,152,ALIMENTOS,PRESUNTO COZIDO
2020-12-03,445251,974,M,4,1,B,65,BEBIDAS,ENERGETICO
2020-12-03,445251,974,M,4,1,B,178,HIGIENE,LENCO UMEDECIDO
2020-12-03,445251,974,M,4,1,B,98,LIMPEZA,DESENGORDURANTE
2020-12-03,445251,974,M,4,1,B,122,ALIMENTOS,TOMATE
2020-12-03,445251,974,M,4,1,B,174,LIMPEZA,LIMPADOR PERFUMADO
2020-12-03,445251,974,M,4,1,B,90,HIGIENE,SHAMPOO
2020-12-03,445251,974,M,4,1,B,165,ALIMENTOS,MOLHO BARBECUE
2020-12-03,445251,974,M,4,1,B,114,LIMPEZA,VASSOURA
2020-12-03,445251,974,M,4,1,B,131,ALIMENTOS,SALGADINHO
2020-12-03,445251,974,M,4,1,B,15,ALIMENTOS,BATATA DOCE
2020-12-03,445251,974,M,4,1,B,147,PET,RACAO SECA PARA GATOS
2020-12-03,445251,974,M,4,1,B,39,ALIMENTOS,LIMAO
2020-12-03,445251,974,M,4,1,B,110,LIMPEZA,SABAO
2020-12-03,445251,974,M,4,1,B,187,HIGIENE,HASTES FLEXIVEIS
2020-12-03,445251,974,M,4,1,B,42,ALIMENTOS,MACARRAO INSTANTANEO
2020-12-03,445251,974,M,4,1,B,93,LIMPEZA,AGUA SANITARIA
2020-12-03,445251,974,M,4,1,B,106,LIMPEZA,ODORIZADOR
2020-12-03,445251,974,M,4,1,B,10,ALIMENTOS,ATUM
2020-12-03,445251,974,M,4,1,B,52,ALIMENTOS,PATE
2020-12-03,445251,974,M,4,1,B,80,HIGIENE,HASTES FLEXIVEIS
2020-12-03,445251,974,M,4,1,B,151,HIGIENE,PROTETOR SOLAR
2020-12-03,445251,974,M,4,1,B,35,ALIMENTOS,LATA DE ERVILHA
2020-12-03,445251,974,M,4,1,B,157,ALIMENTOS,PAPINHA INFANTIL
2020-12-03,445251,974,M,4,1,B,91,HIGIENE,TALCO
2020-12-03,445251,974,M,4,1,B,148,PET,RACAO SECA PARA CAES
2020-12-03,445251,974,M,4,1,B,36,ALIMENTOS,LATA DE MILHO
2020-12-03,445251,974,M,4,1,B,146,PET,RACAO UMIDA PARA CAES
2020-12-03,445251,974,M,4,1,B,182,ALIMENTOS,LATA DE ERVILHA
2020-12-03,445251,974,M,4,1,B,76,HIGIENE,FIO DENTAL
2020-12-03,445251,974,M,4,1,B,28,ALIMENTOS,DOCE
2020-12-03,445251,974,M,4,1,B,144,BEBIDAS,REFRIGERANTE COLA
2020-12-03,445251,974,M,4,1,B,111,LIMPEZA,SABAO EM PO
2020-12-03,445251,974,M,4,1,B,124,LIMPEZA,TIRA LIMO
2020-12-03,445251,974,M,4,1,B,128,HIGIENE,SHAMPOO
2020-12-03,445251,974,M,4,1,B,14,ALIMENTOS,BATATA
2020-12-03,445251,974,M,4,1,B,60,ALIMENTOS,SALGADINHOS DE MILHO
2020-12-03,445251,974,M,4,1,B,154,HIGIENE,PRESERVATIVO
2020-12-03,445251,974,M,4,1,B,136,ALIMENTOS,RICOTA
2020-12-03,445251,974,M,4,1,B,61,ALIMENTOS,SARDINHA
2020-12-03,445251,974,M,4,1,B,84,HIGIENE,PAPEL HIGIENICO
2020-12-03,445251,974,M,4,1,B,202,LIMPEZA,DESENGORDURANTE
2020-12-03,445251,974,M,4,1,B,115,PET,ALIMENTO PARA PASSARO
2020-12-03,445251,974,M,4,1,B,194,ALIMENTOS,FILE DE PEIXE
2020-12-03,445251,974,M,4,1,B,34,ALIMENTOS,KETCHUP
2020-12-03,445251,974,M,4,1,B,129,ALIMENTOS,SARDINHA
2020-12-03,445251,974,M,4,1,B,224,ALIMENTOS,AZEITE
2020-12-03,445251,974,M,4,1,B,7,ALIMENTOS,ALMONDEGA
2020-12-03,445251,974,M,4,1,B,41,ALIMENTOS,MACARRAO
2020-12-03,445251,974,M,4,1,B,56,ALIMENTOS,QUEIJO MUSSARELA
2020-12-03,445251,974,M,4,1,B,51,ALIMENTOS,PAPINHA INFANTIL
2020-12-03,445251,974,M,4,1,B,159,ALIMENTOS,PAO DE FORMA
2020-12-03,445251,974,M,4,1,B,50,ALIMENTOS,PAO DE FORMA
2020-12-03,445251,974,M,4,1,B,217,ALIMENTOS,BISCOITO
2020-12-03,445288,901,F,4,1,B,140,BEBIDAS,REFRIGERANTE OUTROS
2020-12-03,445288,901,F,4,1,B,225,ALIMENTOS,ATUM
2020-12-03,445288,901,F,4,1,B,119,PET,RACAO UMIDA PARA GATOS
2020-12-03,445288,901,F,4,1,B,90,HIGIENE,SHAMPOO
2020-12-03,445288,901,F,4,1,B,122,ALIMENTOS,TOMATE
2020-12-03,445288,901,F,4,1,B,28,ALIMENTOS,DOCE
2020-12-03,445288,901,F,4,1,B,23,ALIMENTOS,COGUMELOS
2020-12-03,445288,901,F,4,1,B,136,ALIMENTOS,RICOTA
2020-12-03,445288,901,F,4,1,B,172,LIMPEZA,LUSTRA MOVEIS
2020-12-03,445288,901,F,4,1,B,131,ALIMENTOS,SALGADINHO
2020-12-03,445288,901,F,4,1,B,151,HIGIENE,PROTETOR SOLAR
2020-12-03,445288,901,F,4,1,B,98,LIMPEZA,DESENGORDURANTE
2020-12-03,445288,901,F,4,1,B,209,ALIMENTOS,COGUMELOS
2020-12-03,445288,901,F,4,1,B,179,ALIMENTOS,LEITE CONDENSADO
2020-12-03,445288,901,F,4,1,B,205,ALIMENTOS,COXA E SOBRECOXA DE FRANGO
2020-12-03,445288,901,F,4,1,B,75,HIGIENE,ESCOVA DE DENTE
2020-12-03,445288,901,F,4,1,B,206,ALIMENTOS,CORACAO DE FRANGO
2020-12-03,445288,901,F,4,1,B,226,ALIMENTOS,ARROZ INTEGRAL
2020-12-03,445288,901,F,4,1,B,3,ALIMENTOS,ABACATE
2020-12-03,445288,901,F,4,1,B,7,ALIMENTOS,ALMONDEGA
2020-12-03,445288,901,F,4,1,B,200,LIMPEZA,DETERGENTE
2020-12-03,445288,901,F,4,1,B,21,ALIMENTOS,CENOURA
2020-12-03,445288,901,F,4,1,B,201,LIMPEZA,DESINFETANTE
2020-12-03,445288,901,F,4,1,B,27,ALIMENTOS,DANETTE
2020-12-03,445288,901,F,4,1,B,182,ALIMENTOS,LATA DE ERVILHA
2020-12-03,445288,901,F,4,1,B,229,ALIMENTOS,ALMONDEGA
2020-12-03,445288,901,F,4,1,B,82,HIGIENE,LENCO UMEDECIDO
2020-12-03,445288,901,F,4,1,B,69,BEBIDAS,REFRIGERANTE LIMaO
2020-12-03,445288,901,F,4,1,B,141,BEBIDAS,REFRIGERANTE LIMaO
2020-12-03,445358,52,F,1,0,A,187,HIGIENE,HASTES FLEXIVEIS
2020-12-03,445358,52,F,1,0,A,122,ALIMENTOS,TOMATE
2020-12-03,445358,52,F,1,0,A,111,LIMPEZA,SABAO EM PO
2020-12-03,445358,52,F,1,0,A,58,ALIMENTOS,RICOTA
2020-12-03,445358,52,F,1,0,A,61,ALIMENTOS,SARDINHA
2020-12-03,445358,52,F,1,0,A,165,ALIMENTOS,MOLHO BARBECUE
2020-12-03,445358,52,F,1,0,A,130,ALIMENTOS,SALGADINHOS DE MILHO
2020-12-03,445358,52,F,1,0,A,77,HIGIENE,FIXADOR
2020-12-03,445358,52,F,1,0,A,65,BEBIDAS,ENERGETICO
2020-12-03,445370,294,F,4,0,C,222,LIMPEZA,BALDE
2020-12-03,445370,294,F,4,0,C,52,ALIMENTOS,PATE
2020-12-03,445370,294,F,4,0,C,162,LIMPEZA,ODORIZADOR
2020-12-03,445370,294,F,4,0,C,106,LIMPEZA,ODORIZADOR
2020-12-03,445370,294,F,4,0,C,180,ALIMENTOS,LEITE
2020-12-03,445370,294,F,4,0,C,110,LIMPEZA,SABAO
2020-12-03,445370,294,F,4,0,C,19,ALIMENTOS,CAFE
2020-12-03,445370,294,F,4,0,C,40,ALIMENTOS,LINGUICA
2020-12-03,445370,294,F,4,0,C,88,HIGIENE,REPELENTE
2020-12-03,445370,294,F,4,0,C,169,ALIMENTOS,MAMAO
2020-12-03,445370,294,F,4,0,C,92,HIGIENE,TINTURAS
2020-12-03,445370,294,F,4,0,C,43,ALIMENTOS,MAMAO PAPAYA
2020-12-03,445370,294,F,4,0,C,156,HIGIENE,PASTA DE DENTE
2020-12-03,445370,294,F,4,0,C,15,ALIMENTOS,BATATA DOCE
2020-12-03,445370,294,F,4,0,C,8,ALIMENTOS,ARROZ
2020-12-03,445370,294,F,4,0,C,159,ALIMENTOS,PAO DE FORMA
2020-12-03,445370,294,F,4,0,C,42,ALIMENTOS,MACARRAO INSTANTANEO
2020-12-03,445370,294,F,4,0,C,168,ALIMENTOS,MAMAO PAPAYA
2020-12-03,445370,294,F,4,0,C,164,ACESSORIOS,MORDEDOR
2020-12-03,445370,294,F,4,0,C,187,HIGIENE,HASTES FLEXIVEIS
2020-12-03,445370,294,F,4,0,C,133,LIMPEZA,SABAO EM PO
2020-12-03,445370,294,F,4,0,C,117,PET,RACAO SECA PARA GATOS
2020-12-03,445370,294,F,4,0,C,166,HIGIENE,MODELADOR
2020-12-03,445370,294,F,4,0,C,2,ACESSORIOS,MORDEDOR
2020-12-03,445370,294,F,4,0,C,128,HIGIENE,SHAMPOO
2020-12-03,445370,294,F,4,0,C,34,ALIMENTOS,KETCHUP
2020-12-03,445370,294,F,4,0,C,83,HIGIENE,MODELADOR
2020-12-03,445370,294,F,4,0,C,163,ALIMENTOS,MORTADELA
2020-12-03,445370,294,F,4,0,C,201,LIMPEZA,DESINFETANTE
2020-12-03,445370,294,F,4,0,C,38,ALIMENTOS,LEITE CONDENSADO
2020-12-03,445370,294,F,4,0,C,144,BEBIDAS,REFRIGERANTE COLA
2020-12-03,445370,294,F,4,0,C,50,ALIMENTOS,PAO DE FORMA
2020-12-03,445370,294,F,4,0,C,197,HIGIENE,ENXAGUANTE BUCAL
2020-12-03,445370,294,F,4,0,C,44,ALIMENTOS,MAMAO
2020-12-03,445370,294,F,4,0,C,189,ALIMENTOS,GRANOLA
2020-12-03,445370,294,F,4,0,C,51,ALIMENTOS,PAPINHA INFANTIL
2020-12-03,445370,294,F,4,0,C,132,HIGIENE,SABONETE
2020-12-03,445370,294,F,4,0,C,136,ALIMENTOS,RICOTA
2020-12-03,445370,294,F,4,0,C,55,ALIMENTOS,QUEIJO DE CABRA
2020-12-03,445370,294,F,4,0,C,85,HIGIENE,PASTA DE DENTE
2020-12-03,445370,294,F,4,0,C,48,ALIMENTOS,OVOS
2020-12-03,445370,294,F,4,0,C,6,ALIMENTOS,ALHO
2020-12-03,445370,294,F,4,0,C,226,ALIMENTOS,ARROZ INTEGRAL
2020-12-03,445370,294,F,4,0,C,86,HIGIENE,PRESERVATIVO
2020-12-03,445370,294,F,4,0,C,77,HIGIENE,FIXADOR
2020-12-03,445370,294,F,4,0,C,61,ALIMENTOS,SARDINHA
2020-12-03,445370,294,F,4,0,C,115,PET,ALIMENTO PARA PASSARO
2020-12-03,445370,294,F,4,0,C,93,LIMPEZA,AGUA SANITARIA
2020-12-03,445370,294,F,4,0,C,223,ALIMENTOS,AZEITONA
2020-12-03,445370,294,F,4,0,C,196,HIGIENE,ESCOVA DE DENTE
2020-12-03,445370,294,F,4,0,C,26,ALIMENTOS,COXA E SOBRECOXA DE FRANGO
2020-12-03,445370,294,F,4,0,C,134,LIMPEZA,SABAO
2020-12-03,445370,294,F,4,0,C,150,ALIMENTOS,QUEIJO DE CABRA
2020-12-03,445370,294,F,4,0,C,96,LIMPEZA,BALDE
2020-12-03,445370,294,F,4,0,C,202,LIMPEZA,DESENGORDURANTE
2020-12-03,445370,294,F,4,0,C,36,ALIMENTOS,LATA DE MILHO
2020-12-03,445421,342,M,3,0,B,91,HIGIENE,TALCO
2020-12-03,445421,342,M,3,0,B,183,ALIMENTOS,KETCHUP
2020-12-03,445421,342,M,3,0,B,165,ALIMENTOS,MOLHO BARBECUE
2020-12-03,445421,342,M,3,0,B,59,ALIMENTOS,SALGADINHO
2020-12-03,445421,342,M,3,0,B,162,LIMPEZA,ODORIZADOR
2020-12-03,445421,342,M,3,0,B,83,HIGIENE,MODELADOR
2020-12-03,445421,342,M,3,0,B,184,ALIMENTOS,IOGURTE
2020-12-03,445421,342,M,3,0,B,219,ALIMENTOS,BATATA DOCE
2020-12-03,445421,342,M,3,0,B,3,ALIMENTOS,ABACATE
2020-12-03,445421,342,M,3,0,B,112,LIMPEZA,TIRA LIMO
2020-12-03,445421,342,M,3,0,B,122,ALIMENTOS,TOMATE
2020-12-03,445421,342,M,3,0,B,153,ALIMENTOS,PRESUNTO COZIDO
2020-12-03,445421,342,M,3,0,B,227,ALIMENTOS,ARROZ
2020-12-03,445421,342,M,3,0,B,69,BEBIDAS,REFRIGERANTE LIMaO
2020-12-03,445421,342,M,3,0,B,182,ALIMENTOS,LATA DE ERVILHA
2020-12-03,445421,342,M,3,0,B,229,ALIMENTOS,ALMONDEGA
2020-12-03,445421,342,M,3,0,B,119,PET,RACAO UMIDA PARA GATOS
2020-12-03,445421,342,M,3,0,B,220,ALIMENTOS,BATATA
2020-12-03,445421,342,M,3,0,B,73,HIGIENE,CREME
2020-12-03,445421,342,M,3,0,B,34,ALIMENTOS,KETCHUP
2020-12-03,445421,342,M,3,0,B,35,ALIMENTOS,LATA DE ERVILHA
2020-12-03,445421,342,M,3,0,B,24,ALIMENTOS,COPA SUINA
2020-12-03,445421,342,M,3,0,B,11,ALIMENTOS,AZEITE
2020-12-03,445421,342,M,3,0,B,173,ALIMENTOS,LINGUICA
2020-12-03,445421,342,M,3,0,B,48,ALIMENTOS,OVOS
2020-12-03,445421,342,M,3,0,B,128,HIGIENE,SHAMPOO
2020-12-03,445421,342,M,3,0,B,9,ALIMENTOS,ARROZ INTEGRAL
2020-12-03,445421,342,M,3,0,B,218,ALIMENTOS,BIFE DE COXAO MOLE
2020-12-03,445421,342,M,3,0,B,80,HIGIENE,HASTES FLEXIVEIS
2020-12-03,445421,342,M,3,0,B,41,ALIMENTOS,MACARRAO
2020-12-03,445421,342,M,3,0,B,72,HIGIENE,CONDICIONADOR
2020-12-03,445421,342,M,3,0,B,228,LIMPEZA,AMACIANTE
2020-12-03,445421,342,M,3,0,B,203,ALIMENTOS,DANETTE
2020-12-03,445421,342,M,3,0,B,191,HIGIENE,FRALDA
2020-12-03,445421,342,M,3,0,B,88,HIGIENE,REPELENTE
2020-12-03,445421,342,M,3,0,B,160,ALIMENTOS,PALMITO
2020-12-03,445421,342,M,3,0,B,130,ALIMENTOS,SALGADINHOS DE MILHO
2020-12-03,445421,342,M,3,0,B,63,ALIMENTOS,TOMATE
2020-12-03,445421,342,M,3,0,B,172,LIMPEZA,LUSTRA MOVEIS
2020-12-03,445421,342,M,3,0,B,53,ALIMENTOS,PRESUNTO COZIDO
2020-12-03,445421,342,M,3,0,B,23,ALIMENTOS,COGUMELOS
2020-12-03,445421,342,M,3,0,B,168,ALIMENTOS,MAMAO PAPAYA
2020-12-03,445421,342,M,3,0,B,124,LIMPEZA,TIRA LIMO
2020-12-03,445421,342,M,3,0,B,158,HIGIENE,PAPEL HIGIENICO
2020-12-03,445421,342,M,3,0,B,109,LIMPEZA,RODO
2020-12-03,445421,342,M,3,0,B,138,HIGIENE,REPELENTE
2020-12-03,445421,342,M,3,0,B,50,ALIMENTOS,PAO DE FORMA
2020-12-03,445421,342,M,3,0,B,17,ALIMENTOS,BISCOITO
2020-12-03,445421,342,M,3,0,B,75,HIGIENE,ESCOVA DE DENTE
2020-12-03,445421,342,M,3,0,B,61,ALIMENTOS,SARDINHA
2020-12-03,445421,342,M,3,0,B,179,ALIMENTOS,LEITE CONDENSADO
2020-12-03,445421,342,M,3,0,B,216,ALIMENTOS,BROCOLIS
2020-12-03,445421,342,M,3,0,B,202,LIMPEZA,DESENGORDURANTE
2020-12-03,445421,342,M,3,0,B,139,LIMPEZA,REMOVEDOR
2020-12-03,445421,342,M,3,0,B,87,HIGIENE,PROTETOR SOLAR
2020-12-03,445421,342,M,3,0,B,123,LIMPEZA,TIRA MANCHA
2020-12-03,445421,342,M,3,0,B,46,ALIMENTOS,MOLHO BARBECUE
2020-12-03,445421,342,M,3,0,B,181,ALIMENTOS,LATA DE MILHO
2020-12-03,445421,342,M,3,0,B,143,BEBIDAS,REFRIGERANTE GUARANA
2020-12-03,445421,342,M,3,0,B,54,ALIMENTOS,PRESUNTO COZIDO
2020-12-03,445421,342,M,3,0,B,170,ALIMENTOS,MACARRAO INSTANTANEO
2020-12-03,445421,342,M,3,0,B,32,ALIMENTOS,HAMBUGUER
2020-12-03,445421,342,M,3,0,B,193,HIGIENE,FIO DENTAL
2020-12-03,445421,342,M,3,0,B,171,ALIMENTOS,MACARRAO
2020-12-03,445509,283,M,4,1,B,93,LIMPEZA,AGUA SANITARIA
2020-12-03,445509,283,M,4,1,B,53,ALIMENTOS,PRESUNTO COZIDO
2020-12-03,445509,283,M,4,1,B,109,LIMPEZA,RODO
2020-12-03,445509,283,M,4,1,B,123,LIMPEZA,TIRA MANCHA
2020-12-03,445509,283,M,4,1,B,38,ALIMENTOS,LEITE CONDENSADO
2020-12-03,445509,283,M,4,1,B,62,ALIMENTOS,SNACKS
2020-12-03,445509,283,M,4,1,B,154,HIGIENE,PRESERVATIVO
2020-12-03,445509,283,M,4,1,B,52,ALIMENTOS,PATE
2020-12-03,445509,283,M,4,1,B,110,LIMPEZA,SABAO
2020-12-03,445509,283,M,4,1,B,96,LIMPEZA,BALDE
2020-12-03,445509,283,M,4,1,B,46,ALIMENTOS,MOLHO BARBECUE
2020-12-03,445509,283,M,4,1,B,2,ACESSORIOS,MORDEDOR
2020-12-03,445509,283,M,4,1,B,74,HIGIENE,ENXAGUANTE BUCAL
2020-12-03,445509,283,M,4,1,B,134,LIMPEZA,SABAO
2020-12-03,445509,283,M,4,1,B,200,LIMPEZA,DETERGENTE
2020-12-03,445509,283,M,4,1,B,165,ALIMENTOS,MOLHO BARBECUE
2020-12-03,445509,283,M,4,1,B,54,ALIMENTOS,PRESUNTO COZIDO
2020-12-03,445509,283,M,4,1,B,217,ALIMENTOS,BISCOITO
2020-12-03,445509,283,M,4,1,B,168,ALIMENTOS,MAMAO PAPAYA
2020-12-03,445509,283,M,4,1,B,130,ALIMENTOS,SALGADINHOS DE MILHO
2020-12-03,445509,283,M,4,1,B,155,ALIMENTOS,PATE
2020-12-03,445509,283,M,4,1,B,219,ALIMENTOS,BATATA DOCE
2020-12-03,445509,283,M,4,1,B,224,ALIMENTOS,AZEITE
2020-12-03,445509,283,M,4,1,B,58,ALIMENTOS,RICOTA
2020-12-03,445509,283,M,4,1,B,132,HIGIENE,SABONETE
2020-12-03,445509,283,M,4,1,B,140,BEBIDAS,REFRIGERANTE OUTROS
2020-12-03,445509,283,M,4,1,B,42,ALIMENTOS,MACARRAO INSTANTANEO
2020-12-03,445509,283,M,4,1,B,88,HIGIENE,REPELENTE
2020-12-03,445509,283,M,4,1,B,45,ALIMENTOS,MANGA
2020-12-03,445509,283,M,4,1,B,222,LIMPEZA,BALDE
2020-12-03,445509,283,M,4,1,B,169,ALIMENTOS,MAMAO
2020-12-03,445509,283,M,4,1,B,24,ALIMENTOS,COPA SUINA
2020-12-03,445509,283,M,4,1,B,39,ALIMENTOS,LIMAO
2020-12-03,445509,283,M,4,1,B,208,HIGIENE,CONDICIONADOR
2020-12-03,445509,283,M,4,1,B,126,HIGIENE,TALCO
2020-12-03,445509,283,M,4,1,B,198,BEBIDAS,ENERGETICO
2020-12-03,445509,283,M,4,1,B,37,ALIMENTOS,LEITE
2020-12-03,445509,283,M,4,1,B,5,ALIMENTOS,ACHOCOLATADO
2020-12-03,445509,283,M,4,1,B,29,ALIMENTOS,FEIJAO
2020-12-03,445509,283,M,4,1,B,216,ALIMENTOS,BROCOLIS
2020-12-03,445509,283,M,4,1,B,150,ALIMENTOS,QUEIJO DE CABRA
2020-12-03,445509,283,M,4,1,B,44,ALIMENTOS,MAMAO
2020-12-03,445509,283,M,4,1,B,122,ALIMENTOS,TOMATE
2020-12-03,445509,283,M,4,1,B,83,HIGIENE,MODELADOR
2020-12-03,445509,283,M,4,1,B,59,ALIMENTOS,SALGADINHO
2020-12-03,445509,283,M,4,1,B,138,HIGIENE,REPELENTE
2020-12-03,445509,283,M,4,1,B,111,LIMPEZA,SABAO EM PO
2020-12-03,445519,691,M,4,0,B,96,LIMPEZA,BALDE
2020-12-03,445519,691,M,4,0,B,1,ACESSORIOS,CHUPETA
2020-12-03,445529,686,F,3,2,A,182,ALIMENTOS,LATA DE ERVILHA
2020-12-03,445529,686,F,3,2,A,92,HIGIENE,TINTURAS
2020-12-03,445529,686,F,3,2,A,8,ALIMENTOS,ARROZ
2020-12-03,445529,686,F,3,2,A,113,LIMPEZA,TIRA MANCHA
2020-12-03,445529,686,F,3,2,A,221,ALIMENTOS,BANANA
2020-12-03,445529,686,F,3,2,A,40,ALIMENTOS,LINGUICA
2020-12-03,445529,686,F,3,2,A,24,ALIMENTOS,COPA SUINA
2020-12-03,445529,686,F,3,2,A,75,HIGIENE,ESCOVA DE DENTE
2020-12-03,445529,686,F,3,2,A,127,ALIMENTOS,SNACKS
2020-12-03,445529,686,F,3,2,A,83,HIGIENE,MODELADOR
2020-12-03,445529,686,F,3,2,A,210,ACESSORIOS,CHUPETA
2020-12-03,445529,686,F,3,2,A,7,ALIMENTOS,ALMONDEGA
2020-12-03,445529,686,F,3,2,A,70,BEBIDAS,REFRIGERANTE OUTROS
2020-12-03,445529,686,F,3,2,A,187,HIGIENE,HASTES FLEXIVEIS
2020-12-03,445529,686,F,3,2,A,162,LIMPEZA,ODORIZADOR
2020-12-03,445529,686,F,3,2,A,98,LIMPEZA,DESENGORDURANTE
2020-12-03,445529,686,F,3,2,A,6,ALIMENTOS,ALHO
2020-12-03,445529,686,F,3,2,A,34,ALIMENTOS,KETCHUP
2020-12-03,445529,686,F,3,2,A,109,LIMPEZA,RODO
2020-12-03,445529,686,F,3,2,A,26,ALIMENTOS,COXA E SOBRECOXA DE FRANGO
2020-12-03,445529,686,F,3,2,A,61,ALIMENTOS,SARDINHA
2020-12-03,445529,686,F,3,2,A,180,ALIMENTOS,LEITE
2020-12-03,445529,686,F,3,2,A,165,ALIMENTOS,MOLHO BARBECUE
2020-12-03,445529,686,F,3,2,A,32,ALIMENTOS,HAMBUGUER
2020-12-03,445529,686,F,3,2,A,42,ALIMENTOS,MACARRAO INSTANTANEO
2020-12-03,445529,686,F,3,2,A,76,HIGIENE,FIO DENTAL
2020-12-03,445529,686,F,3,2,A,108,LIMPEZA,REMOVEDOR
2020-12-03,445529,686,F,3,2,A,222,LIMPEZA,BALDE
2020-12-03,445529,686,F,3,2,A,156,HIGIENE,PASTA DE DENTE
2020-12-03,445529,686,F,3,2,A,158,HIGIENE,PAPEL HIGIENICO
2020-12-03,445529,686,F,3,2,A,188,ALIMENTOS,HAMBUGUER
2020-12-03,445529,686,F,3,2,A,4,ALIMENTOS,ABACAXI
2020-12-03,445529,686,F,3,2,A,106,LIMPEZA,ODORIZADOR
2020-12-03,445529,686,F,3,2,A,102,LIMPEZA,LIMPA VIDROS
2020-12-03,445529,686,F,3,2,A,133,LIMPEZA,SABAO EM PO
